CD_MUN,NM_MUN,latitude,longitude,CD_UF,NM_UF,SIGLA_UF,CD_REGIAO,NM_REGIAO,SIGLA_RG,AREA_KM2
4205191,Ermo,-28.99030642,-49.65308935,42,Santa Catarina,SC,4,Sul,S,65.144
4205555,Frei Rogério,-27.1917299,-50.76564677,42,Santa Catarina,SC,4,Sul,S,158.775
4213708,Pouso Redondo,-27.28615761,-49.97726449,42,Santa Catarina,SC,4,Sul,S,356.539
4213807,Praia Grande,-29.18185999,-49.98942541,42,Santa Catarina,SC,4,Sul,S,284.36
4205605,Galvão,-26.44940901,-52.65900157,42,Santa Catarina,SC,4,Sul,S,139.836
4205431,Formosa do Sul,-26.6341873,-52.79378722,42,Santa Catarina,SC,4,Sul,S,100.408
4213609,Porto União,-26.38362248,-51.0079197,42,Santa Catarina,SC,4,Sul,S,849.014
4205407,Florianópolis,-27.57771154,-48.50814141,42,Santa Catarina,SC,4,Sul,S,674.844
4205506,Fraiburgo,-27.03780743,-50.87244764,42,Santa Catarina,SC,4,Sul,S,549.188
4205456,Forquilhinha,-28.78168888,-49.4932762,42,Santa Catarina,SC,4,Sul,S,183.351
4204806,Curitibanos,-27.29281967,-50.61755523,42,Santa Catarina,SC,4,Sul,S,949.994
4204756,Cunhataí,-26.97508358,-53.1008697,42,Santa Catarina,SC,4,Sul,S,54.811
4213005,Pinheiro Preto,-27.04943665,-51.23605868,42,Santa Catarina,SC,4,Sul,S,61.012
4212809,Balneário Piçarras,-26.75938966,-48.73341584,42,Santa Catarina,SC,4,Sul,S,99.11
4212908,Pinhalzinho,-26.82936903,-52.97662858,42,Santa Catarina,SC,4,Sul,S,128.726
4204707,Cunha Porã,-26.87922163,-53.19066357,42,Santa Catarina,SC,4,Sul,S,220.099
4213203,Pomerode,-26.72816121,-49.17331168,42,Santa Catarina,SC,4,Sul,S,214.299
4205001,Dionísio Cerqueira,-26.32986638,-53.53307402,42,Santa Catarina,SC,4,Sul,S,378.843
4213302,Ponte Alta,-27.41015789,-50.29867805,42,Santa Catarina,SC,4,Sul,S,575.17
4205100,Dona Emma,-26.98870891,-49.77808004,42,Santa Catarina,SC,4,Sul,S,178.157
4213104,Piratuba,-27.46121747,-51.77281087,42,Santa Catarina,SC,4,Sul,S,146.088
4204905,Descanso,-26.85840302,-53.47929734,42,Santa Catarina,SC,4,Sul,S,287.057
4213153,Planalto Alegre,-27.05195774,-52.86898755,42,Santa Catarina,SC,4,Sul,S,63.1
